Ref.No,X8,X9,X10,X11,X12,X13,X14,X15
1421,0,0,0,0,6618,6777,7957,4667
16805,-2,-2,-2,-2,0,0,0,0
23353,-1,-1,-1,-1,12780,850,850,430
15621,0,0,-2,-2,22523,20831,1537,-43
21638,2,-1,-1,-2,8356,7864,6171,1681
12547,2,2,2,2,20249,44731,43712,52966
1099,-1,-1,-2,-2,390,0,780,0
3216,0,0,0,0,33639,37373,40990,42415
2628,-2,-2,-2,-2,0,0,0,0
12810,-1,-1,-1,-2,8366,16912,9199,4745
17456,0,0,0,0,78159,82779,86905,88310
6183,2,0,0,0,26410,31128,24486,21879
679,-1,-1,0,-1,3345,1083,4339,7423
2343,0,0,0,0,88713,79214,81301,84033
11483,0,0,0,0,27555,29798,31028,33544
1738,2,0,0,0,350341,357703,344460,347754
11256,0,0,0,0,21643,19743,20298,15475
14782,0,0,0,0,51699,48469,49553,49772
22179,-1,-1,-1,-1,1856,8657,10371,0
12675,-1,0,0,-1,1383,1383,4149,2766
2623,0,0,0,2,59712,61743,63714,65056
4116,-1,0,-1,-1,36484,24049,89271,1946
21624,-2,-2,-2,-2,0,0,0,0
7244,-1,-1,-1,-1,1655,1473,390,390
7076,0,0,0,0,31199,36067,24727,30182
14361,2,0,0,0,190691,206000,194930,130938
23311,0,0,-2,-2,3098,2901,3800,0
14281,2,2,2,2,110674,131306,127701,135551
5152,2,-1,-1,0,13361,18302,13348,512
19831,2,-1,0,0,-3258,7244,3498,10494
1139,0,0,0,2,109006,110256,113283,101247
22165,2,-1,-1,-1,6043,50,6527,2168
5672,0,0,0,0,98535,99196,98905,75576
14425,0,2,2,0,110757,113139,119812,120763
17699,0,0,0,-1,15393,16624,18932,22001
14279,-1,2,0,0,24890,25440,26191,25193
2697,0,0,0,0,9755,894,5625,9625
18023,0,0,0,0,33346,33536,34923,37192
21092,-1,0,0,0,4585,33282,16175,104872
15074,0,0,0,0,89634,90999,94519,97939
6762,-2,-2,-1,2,0,0,0,0
18243,0,2,2,2,131124,129673,135778,132505
15769,0,0,0,0,35158,34364,34212,33886
11517,3,2,2,2,82348,82156,83318,81380
118,0,0,0,0,14029,15493,16630,17055
17606,0,2,0,0,51229,46954,51221,49759
22993,-1,-1,-1,-2,12479,423,430,843
20928,2,0,0,0,40505,46745,45727,45515
5530,0,0,-1,-1,115940,100572,10776,10776
1073,-1,-1,-1,-1,148341,8095,15047,3220
567,0,0,0,0,13141,14526,15482,18219
14608,-2,-2,-2,-2,51400,0,0,0
20623,0,0,0,2,50240,50149,50021,44924
16831,0,0,0,0,43719,44290,41245,42081
17342,0,0,0,0,126741,126889,125733,118394
1484,-1,-1,-1,-1,389,389,1955,5316
1174,-1,-1,-1,-1,666,666,666,666
19748,-1,-1,-1,-1,15118,6041,1459,2178
15046,-2,-2,-2,-2,3180,0,0,0
3670,-1,-1,-1,-1,7740,1445,782,790
18179,0,0,0,0,48533,49623,50969,52182
1278,0,0,2,0,25060,26649,28202,30727
4652,2,0,0,0,243621,259517,253863,257535
9076,-1,-2,-2,-2,8260,5921,0,0
20753,-1,-1,0,-1,13218,24671,19725,23933
19306,0,-1,0,-1,33109,29830,11750,5194
8535,0,0,0,0,34470,31226,30321,30124
1524,2,2,2,2,28207,29261,28497,29862
82,0,0,0,-1,23411,27796,30400,33100
2059,2,2,2,0,17365,18102,17514,20207
19242,0,0,0,2,9985,10688,11710,13030
6862,2,2,0,0,131297,128743,129104,125887
20112,-2,-2,-2,-2,928,282,282,2427
18494,-2,-2,-2,-2,0,169,1192,1599
14706,-1,-2,-2,-2,0,1186,0,0
2160,-2,-2,-2,-2,0,0,0,0
4931,0,0,0,0,73233,74853,76408,77435
21077,2,2,2,2,189724,193112,197039,200300
4775,2,2,2,2,45691,46662,47595,48312
9324,0,0,0,0,342548,290244,250186,276579
16796,0,0,0,0,135634,135796,133712,136069
21916,0,0,0,2,188370,188550,187521,190448
23766,0,0,0,0,126810,58955,29332,36796
16484,-1,-1,0,0,2315,1990,801,1030
3003,2,2,-2,-2,7221,6962,6700,0
22355,-1,-1,-1,-1,3437,7525,32096,1665
13724,-2,-2,-2,-2,0,0,0,0
9503,0,0,0,0,63134,57072,55618,50345
15601,-1,-1,-1,-1,1443,1443,1443,1443
21859,0,0,0,0,21081,7985,7315,11295
22356,-1,-1,-1,-1,-19,3350,883,470
3229,0,0,0,0,43721,42060,42332,37872
16350,-1,-1,0,-1,349,10128,19631,23906
20584,0,0,0,0,88588,86625,89226,91680
3713,-2,-2,-1,2,0,0,0,0
9766,-2,-2,-2,-2,7217,-507,-3,8067
39,-1,-2,-2,-2,0,780,0,0
15452,0,0,0,0,59646,49412,48060,51132
11889,0,0,0,0,36856,27919,24865,22892
3851,0,0,0,0,49252,44326,39689,29422
7426,0,0,0,0,114413,111165,117004,119542
16977,-1,-1,-1,-1,3494,2516,2228,6338
17674,0,0,0,0,61687,59130,121486,22337
17149,2,2,2,2,19096,18492,21186,22538
10269,0,0,0,0,52771,54522,55634,56628
20965,-1,-1,-1,-1,3489,6246,29390,8460
5635,0,0,0,0,77795,66420,83733,89389
15390,0,0,0,0,187649,141353,142923,145149
22514,-1,0,-1,0,5287,5750,2977,4796
19319,0,0,0,0,32930,20090,49448,38415
6752,0,0,0,0,22541,19623,20606,20693
12994,-1,-1,-1,-1,560,463,100,0
6533,-1,-1,-1,-1,2500,0,5448,632
2004,0,0,0,0,27752,28787,29800,30393
21013,2,2,2,2,2500,2500,2500,2500
3561,2,2,2,2,7431,9895,9937,9629
2490,0,0,2,2,5857,6722,8305,9405
20656,-1,-1,-1,-1,8748,5517,4980,7774
3990,0,0,0,0,90939,83090,63145,56962
23783,-2,-2,-2,-2,0,0,0,0
15726,0,0,0,0,28409,28530,29435,30841
12206,-2,-2,-2,-2,9028,-1868,-1868,-1868
2033,0,0,0,0,32715,60927,76088,110294
10047,0,0,0,0,5551,6953,8176,8884
772,-1,-1,-1,-1,316,316,316,316
14123,-1,-1,-1,-1,696,696,696,696
3287,-1,-1,-2,-1,-6,-6,1251,0
13922,0,0,0,2,112336,113351,115515,113948
16883,-2,-2,-2,-2,6682,2659,2178,1536
800,0,0,0,0,37148,35754,34232,32331
22208,2,0,0,0,111863,111569,110768,110480
11396,-2,-2,-1,-1,0,0,0,0
7166,-2,-2,-1,-1,2000,1000,1000,1000
5883,-2,-2,-2,-2,1457,745,0,0
9031,0,0,0,0,76752,77528,68966,63972
367,0,0,0,0,47166,49396,50476,23319
7848,0,0,-2,-2,91842,40308,41800,0
19800,-2,-2,-2,-2,0,0,0,0
11816,-1,-1,-1,-1,165,165,274,165
17737,0,0,0,2,23969,11137,16401,18670
23209,0,0,0,0,58783,59881,136994,118268
14685,-1,-1,-1,-1,780,0,390,540
19733,0,0,0,0,37981,36149,37179,38500
20283,2,2,2,2,38483,39511,40582,41316
16819,0,0,0,0,26774,28014,29248,29254
17397,-2,-2,-2,-2,19959,1592,-2,560
3930,0,0,0,0,26052,27631,29128,29707
16981,0,0,-1,-1,66347,15768,10874,4466
9636,0,0,2,0,82066,80317,70854,74413
23515,3,2,0,-1,1248,1701,1551,1410
21499,-2,-2,-2,-2,0,0,0,0
12956,2,2,2,2,2500,2500,2500,2500
5259,-1,-1,-1,-1,165,165,165,165
10282,0,0,2,2,58603,58918,55709,54173
18013,0,3,2,2,54404,57503,66128,64477
2577,0,0,0,0,58186,58364,59108,38827
8528,0,0,0,0,109386,99100,50827,51834
10099,0,0,0,0,29826,29068,29778,30370
329,-1,-2,-2,-2,50396,44665,8300,2190
4484,-1,-1,-1,-1,1726,325,2001,1364
3728,-1,-1,-1,-1,889,1742,1077,902
23183,0,0,-1,-1,3233,13244,12462,8977
4636,-1,0,-1,-1,-9802,99,103,249
17433,-1,-1,-1,0,1046,2700,2187,678
19316,2,7,7,7,150,150,150,150
12770,0,0,0,0,9232,68209,66087,50716
9705,-1,-2,-1,-1,500,300,0,0
12729,-2,-2,-2,-2,0,0,0,0
22719,-1,-1,-1,0,12047,17091,8743,31886
12435,-1,0,0,0,170,3224,78671,60430
23839,0,0,0,0,49326,50302,50036,48816
20016,-1,-1,-1,-2,3027,1116,2179,5468
18883,-1,-1,-1,-1,4800,2040,5961,1829
16603,0,0,2,4,69578,67871,68782,73955
8840,0,0,0,0,251063,244285,238438,232570
53,-2,-2,-2,-2,13465,7867,7600,11185
6814,0,0,0,0,62870,63992,64720,66031
2616,-1,-1,-1,-1,13371,13480,5747,3339
3290,-1,0,-1,-1,832,416,832,416
21668,2,2,2,2,322,322,322,322
23176,0,0,0,0,286391,140960,112394,113459
14269,2,-1,-1,-1,2145,636,0,4009
8399,-2,-2,-2,-2,0,0,0,0
22312,0,0,0,0,194747,197031,196787,194632
23728,0,0,0,0,288015,148160,98651,251331
8317,0,0,0,0,300598,308931,186223,114605
11451,0,0,0,0,75234,76417,76916,51070
16606,0,0,0,0,228,3183,5455,7629
6209,0,0,0,0,157646,159833,160032,162303
5353,2,2,-1,-1,7828,7260,430,0
16472,0,0,0,0,101986,97680,94125,89550
16376,2,-1,-1,-1,1846,5466,3660,2415
4820,0,0,0,0,51505,50581,48280,46978
4656,0,2,0,0,39245,41602,47885,46817
8365,0,0,0,0,780,16570,17378,12568
22250,0,0,0,0,73267,74425,76347,51150
7788,0,0,0,0,34461,35582,40610,11292
16760,0,0,0,0,15824,12781,9994,10704
5005,0,0,0,-1,27186,27759,21103,22217
10076,-2,-1,0,-1,-49,-375,-1027,603
17408,0,0,-2,-2,7674,432,2232,0
18902,0,0,0,0,112938,113331,108567,110772
208,-1,-1,-1,-1,3088,1586,343,3763
7766,0,0,0,-1,184164,151244,150727,196467
143,2,2,0,0,10131,10833,20583,19996
16696,0,0,0,0,38830,35866,30260,19187
1124,0,0,0,-1,18012,18367,16996,11461
20434,0,0,0,0,36770,7611,9275,5751
13068,0,2,2,2,19930,36105,29604,27764
2302,0,0,0,0,2212,17402,32450,17285
14484,0,0,0,0,8834,7499,8147,7247
9273,2,2,2,2,44421,45504,46157,46900
1455,0,0,0,0,33195,32705,32406,32167
355,2,0,0,2,15899,18720,18122,18530
17254,0,0,0,-1,40831,34613,28178,23199
227,-1,-1,-1,-2,3265,2686,1864,569
2028,0,0,-1,-1,304907,309972,315730,113412
9528,0,0,0,0,76025,78548,77882,79471
19979,-2,-2,-2,-2,0,0,0,0
16737,-2,-2,-2,-2,6926,1747,642,0
22522,-1,-1,0,-1,48926,22580,300,5107
9352,-1,-2,-2,-2,449,1340,0,0
20704,0,2,2,0,49485,52108,56950,58419
12491,0,0,0,0,7900,8922,9926,9970
5430,0,0,0,0,84965,85007,84965,79625
6911,0,0,0,0,181302,181271,180439,182958
5148,2,2,2,2,13750,15224,14687,16135
13382,0,0,0,0,59039,58262,54586,29280
2237,0,0,0,0,49076,48923,49158,19270
1503,-2,-2,-2,-2,0,0,0,0
13183,0,0,-1,-1,1528,4179,1689,1851
21701,-1,-1,-1,-1,198768,2986,191142,98080
18085,-2,-2,-2,-2,0,0,0,0
18868,6,5,4,3,197231,194309,189981,185559
14754,-1,-1,0,0,2522,169,1261,1170
13682,-1,-1,-1,-1,5143,8351,3234,1819
8978,0,0,0,0,149545,136888,74555,45100
23500,-1,-1,-1,-1,-23,5742,0,1920
9908,-1,-1,-1,-1,1261,0,2521,6934
2935,-2,-2,-2,-1,0,0,0,0
5383,0,0,0,0,38491,36881,37968,36155
18455,2,0,0,0,50002,51190,47959,49099
14946,0,0,2,0,38272,39159,40007,41973
13839,0,0,0,6,31796,32786,34242,35668
8681,0,0,0,0,39429,39548,39490,38801
3891,-1,-1,-1,-1,2147,612,2110,2298
20238,0,0,0,0,18652,18506,18849,19917
21330,-1,-1,0,-1,1922,1788,1,2739
12798,0,0,0,0,51686,54224,49606,43803
18500,0,0,0,0,71993,71158,70557,37209
17495,0,0,0,0,12001,12450,12040,12739
20440,2,2,0,0,178541,174189,183197,177641
21663,0,0,0,0,57674,59213,60764,60070
5575,0,0,0,0,19223,18206,19195,38040
3308,-1,0,0,-1,24110,10497,20159,7053
5926,-1,-1,-1,-1,1538,199,1440,1017
2478,0,0,0,0,3090,52125,26325,29638
16098,2,2,4,3,16484,17709,17141,20730
16116,-2,-2,-2,-2,0,0,0,0
21647,0,0,0,0,27458,21203,18394,19560
10819,2,0,0,0,191406,201756,197185,146021
3280,-1,-1,-1,-1,18727,64028,107946,13608
22553,0,0,0,0,54986,55111,55239,54892
8861,2,0,0,0,46633,49569,42867,43875
4599,-1,-1,-1,-1,9841,9628,4060,4530
23847,0,2,2,2,85532,69025,85735,79698
12423,0,0,0,-2,75913,78060,64074,64074
887,-2,-2,-2,-2,1544,1648,1284,1088
20061,-1,-1,-1,-1,2980,2817,0,450
2981,0,0,-1,-1,50459,36307,27713,3807
4522,0,0,0,0,49566,49483,48495,28641
19809,0,0,0,0,29731,30329,26823,27454
11982,-1,-1,-1,-1,9754,55904,8720,4410
18523,-1,-1,-1,-1,123,123,123,123
19090,0,0,0,0,229398,202429,206210,208752
9826,-1,-1,-1,2,4770,16917,739,-11
9914,0,0,0,0,67607,69623,71030,30087
7336,-1,-1,-1,-1,2507,2174,6527,1818
18819,0,0,0,0,28494,28139,27480,26960
17612,0,0,0,0,156993,159482,161921,165863
12465,-1,-1,0,0,9359,-5,1881,7638
7718,0,0,0,0,50482,50267,44880,45122
16033,0,0,0,0,30646,29919,29045,28025
1716,0,0,0,0,45663,43522,43193,18768
6198,0,0,0,0,80088,81371,79183,64862
2914,-2,-2,-2,-2,1417,12643,3977,0
20739,2,2,3,2,25907,25209,24524,29397
15156,0,0,0,2,205736,199379,132963,145115
22527,-2,-2,-2,-2,-6,1298,826,2044
7221,0,0,0,0,7032,14244,14065,16161
14292,-1,0,0,0,1706,6354,6849,4113
2491,2,0,0,2,91936,94698,77034,64886
10941,-2,-2,-2,-2,3291,0,0,0
17489,0,0,-2,-2,17870,9230,10000,0
16200,0,0,0,0,60170,48000,50192,50451
4520,0,0,0,0,33459,35911,40288,42605
152,0,0,0,0,42444,55744,43476,41087
4448,2,2,2,2,90603,92152,86671,91280
2203,0,0,0,0,8669,8254,8988,6868
23429,-2,-2,-2,-2,531,0,2358,2477
22549,-1,0,0,-1,26232,8955,33661,12957
703,0,0,-2,-2,8109,9778,8259,0
8016,2,2,2,2,38174,40550,41577,41595
7666,-1,-1,0,0,47867,31925,731,55541
8607,0,0,0,0,66977,68904,68863,33809
14858,0,0,-1,-1,14729,5691,11440,7470
10695,0,0,0,0,31875,31611,32411,34162
7069,2,2,2,2,106628,100750,86686,78497
1331,-2,-2,-2,-2,0,0,0,0
2693,-1,-1,-1,-1,3800,3138,4150,3750
4762,0,0,0,0,160388,175167,127848,96066
6177,2,0,0,0,22323,25961,25141,22272
20603,0,0,0,0,155963,148095,143845,132677
4047,0,2,0,0,19834,19387,22574,20483
6451,0,0,0,0,33713,34437,28709,28386
4308,0,0,0,0,37664,9689,9487,12641
11992,-2,-2,-2,-2,0,0,0,0
12499,0,0,-1,-1,45600,12404,7857,3181
15486,0,0,0,0,50845,48170,46987,45669
11730,0,0,0,0,18062,18374,19222,18014
21981,0,0,0,0,253072,247521,253024,258109
14284,-1,-1,-1,0,1714,52856,11914,14503
10369,-1,-1,-1,-1,316,316,316,316
1102,2,2,2,0,24238,26996,26269,27734
22692,0,0,2,0,32051,39861,42957,43876
7404,-1,-1,-1,0,16186,3680,4540,39994
23804,0,0,0,0,108711,107996,87817,47175
13754,-2,-2,-1,-1,-203,-698,-193,-688
23736,0,0,0,0,213457,226037,213682,219016
22762,-2,-2,-2,-2,3010,1679,2027,1764
10297,0,0,0,0,48529,44669,45684,46592
16427,0,0,0,0,115027,118188,117725,118100
3722,2,0,0,0,24802,27551,20559,17228
2602,0,0,0,0,38924,38468,35930,40106
8000,0,0,-2,-2,127790,128272,6230,0
13007,-1,-1,-1,-1,390,1063,390,741
1871,-1,-1,0,-1,92265,93873,1473,2946
1517,0,-1,-1,2,46528,47456,36251,438
11075,2,2,2,2,2500,2500,2500,2500
10983,2,2,2,2,2500,2500,2500,2500
13708,-1,-1,-1,-1,4520,10382,4447,126476
19498,-1,-2,-2,-2,0,149,0,0
5576,0,0,0,0,14887,23751,52698,101007
3923,0,0,0,0,17775,18974,18586,18957
6822,-1,-1,-1,-1,316,316,316,956
19651,0,0,0,0,47550,51427,52672,53682
10645,-1,-1,-1,-1,37443,24110,28593,22707
10553,0,0,0,0,199649,202127,198168,189696
16593,2,2,2,2,33786,34730,35878,36392
23404,0,0,0,0,13452,14524,15586,16622
23825,0,0,0,0,45096,28907,29691,29104
21886,0,0,0,0,101347,95956,87294,85336
17450,0,2,2,0,51146,54716,58766,58950
16191,0,0,0,0,7081,6819,7996,9004
10626,0,0,0,0,27526,28794,29480,29679
18118,0,2,0,0,151392,148467,153409,145476
19142,-2,-1,-1,-1,8443,13782,22997,24209
9207,0,0,0,0,161623,166345,167924,170227
19069,0,0,0,0,48050,47238,47722,32920
2261,0,0,0,0,21054,21776,22790,23411
8936,-2,-2,-2,-2,13929,2837,5892,2267
17326,0,0,0,0,30096,30287,28823,26799
21411,2,2,2,0,16704,18121,19030,19424
682,-2,-2,-2,-2,0,0,1024,0
12685,0,0,0,0,30552,29342,30544,30477
16861,0,0,0,0,121544,123615,126733,130241
17415,-1,2,-1,-1,8394,5743,1336,255
1131,0,0,0,0,234328,234211,157345,155335
6834,0,0,2,2,9860,9169,9055,9908
13707,0,0,0,0,45404,38383,39851,27258
10375,-2,-2,-2,-2,0,0,0,0
4006,-1,-1,-1,-1,10665,637,11869,7312
332,2,0,0,0,9559,12394,11883,9826
11441,2,0,0,0,232044,236365,229553,190525
15306,0,0,-2,-2,83013,89589,92887,0
10110,0,0,0,0,347696,329864,322159,289377
4204,0,0,0,0,125615,77485,79668,92326
22831,2,2,2,3,19068,19947,21124,21480
3173,0,0,0,-1,176853,180639,180117,179717
18129,0,0,-2,-2,4269,5478,6190,0
23160,0,0,0,0,182787,173108,163937,90980
17548,0,0,0,2,41619,40650,41744,42783
7312,0,0,0,0,11976,10010,10982,11325
4111,0,0,0,0,13770,14024,9232,4173
11761,-2,-2,-2,-2,-488,-488,-488,-488
15536,-2,-2,-2,-2,1296,0,0,0
13984,0,0,-2,-2,74919,70287,10546,-4729
23746,-2,-2,-2,-2,0,0,0,0
22449,-1,-1,0,0,390,390,390,18015
12475,0,0,0,0,124667,201007,144968,134975
17260,0,-2,-2,-2,198823,206000,0,0
16714,0,0,0,2,184140,187089,189680,193561
6249,0,0,0,0,9918,15918,103169,95669
13083,-1,0,-1,-1,3095,2768,5536,2768
9993,0,-2,-2,-2,81712,78535,0,0
3976,0,0,0,-1,74864,36317,34491,29657
14717,0,0,0,0,62460,63354,64528,65815
1388,2,0,-1,-1,14112,11221,10656,7928
1864,0,0,0,0,49819,50135,32101,17401
1316,2,0,0,-2,1600,5012,4739,4739
3981,0,0,0,0,71702,66234,57253,53736
15819,0,0,0,0,74465,68544,60763,53184
22342,-1,-1,0,0,61223,4003,3223,23264
18453,0,0,0,0,48305,48823,41495,36733
10628,-1,0,0,0,1964,2684,11764,9830
21333,-2,-2,-2,-2,5066,2616,3766,3289
1179,0,0,0,0,50958,50889,49697,9176
8644,0,0,0,0,17760,19646,17922,18895
11663,0,0,0,0,86792,88106,89419,88758
4466,0,-1,-1,-1,19597,35869,9066,309
544,0,0,-1,-1,30092,30486,30178,29735
22099,0,-1,0,-1,65199,21489,0,1762
10367,-1,-2,-2,-2,0,351,0,0
22416,2,2,0,0,12443,13947,14331,12495
12585,-1,-1,-1,-1,0,372,-7,3298
8833,0,0,0,0,247503,245552,238161,240607
1789,0,-2,-2,-2,50380,38712,0,0
7082,0,0,0,0,136286,183615,184792,195062
20987,2,2,2,2,14728,15777,17224,18241
853,-2,-2,-2,-2,30400,0,0,0
23620,-2,-2,-2,-2,0,0,0,0
205,0,0,0,0,226430,231878,234192,190211
23619,2,2,2,2,11691,14179,13662,15518
16460,-2,-2,-2,-2,82150,0,0,0
2143,0,0,0,0,92033,79841,80149,47735
3369,0,0,0,0,48276,47820,46602,47141
5899,-1,-1,-2,-2,1078,5543,500,617
5767,0,0,0,0,14692,15722,16733,17453
1435,-1,0,-1,-1,21043,21183,1754,666
15483,-1,0,0,0,19831,1391,19037,19939
16393,0,0,0,0,7111,12774,16817,15274
4315,-1,-1,-2,-2,0,2300,15093,0
2915,-1,-1,-1,-1,5714,7870,342,-6
7130,0,0,0,0,308286,315601,318616,243586
12112,0,0,0,0,28978,25271,19917,22659
5112,-2,-2,-2,-2,0,0,0,0
20636,0,0,0,0,82812,85352,91161,92910
2773,2,2,2,2,43870,42891,43582,44561
11886,-1,-1,-1,-1,1918,4626,5602,769
22376,2,-1,-1,0,2155,2010,165,5908
22002,-2,-2,-2,-2,-28,5735,693,1557
3201,2,0,0,0,60597,61332,58787,58472
14728,0,0,0,0,110950,111750,111227,110849
13000,-1,-1,-1,-1,836,836,390,390
20179,-2,-2,-2,-2,0,0,811,1128
22332,0,0,0,0,7650,8500,4090,8342
1709,-1,0,0,0,1545,306,8389,7465
16296,0,0,2,2,116983,117616,74853,78692
20664,3,2,0,0,11027,10710,10398,10000
587,-2,-2,-2,-2,0,0,0,0
13053,0,0,0,0,49100,47910,32842,19748
12878,2,0,0,2,2501,6845,4592,8617
10856,0,0,0,0,30063,30399,24577,24788
10254,-1,-1,-1,-2,4952,1734,819,3750
19533,2,0,0,0,415735,400246,384705,383332
20558,0,0,0,0,30785,29242,29883,30447
15679,0,0,0,0,2724,46286,46435,4398
561,0,-1,-1,-1,5780,12006,15736,6621
22260,0,-2,-1,-1,95160,94327,0,0
10969,-1,-1,-1,-2,1571,361,1716,460
12817,0,0,0,0,28893,26807,27942,27179
10454,0,-2,-2,-2,41739,20650,0,0
18496,0,0,2,0,13201,14671,16120,18588
3697,0,0,0,0,13717,13822,9847,5892
3194,0,0,0,0,14084,11129,9316,7681
20086,0,0,0,0,79967,75920,73968,71919
8805,-1,-1,-1,-1,743,896,2385,732
2781,-2,-2,-1,-1,8000,0,0,0
13897,0,0,0,2,1472,2785,5496,7496
22065,-1,-2,-2,-2,389,403,0,0
781,2,2,2,0,40732,44563,42804,44020
10720,0,0,0,0,136953,133265,82163,83238
11839,0,0,0,0,39215,49300,53030,65006
18879,0,0,0,0,70540,66346,58421,47943
6837,0,0,0,0,59219,58852,54811,39960
8272,0,0,0,0,31142,31473,31684,31837
5032,2,2,2,2,26991,30090,18104,19050
12062,-1,0,0,0,396,1043,19230,116696
17372,-1,0,0,0,1804,5195,15371,14163
17185,0,0,0,0,16150,17880,22248,26842
10257,0,0,2,2,100284,90952,92840,99296
23213,-1,-1,-1,-1,29178,26963,33166,48858
17934,0,0,0,0,57566,55340,43455,33039
517,0,0,0,0,68739,67629,69188,68392
21911,0,0,0,0,16463,11537,9265,7263
18903,-1,2,-1,-1,1019,1672,836,836
10708,2,0,0,0,17294,22256,21660,22055
4090,-2,-2,-2,-2,0,0,0,0
2425,0,0,0,-1,31462,31499,16773,11568
17096,0,0,0,0,72120,71702,71532,71222
14060,0,0,0,0,91109,88263,89620,90797
22040,0,0,0,-1,17584,18377,18496,11716
17552,-2,-2,-2,-2,0,0,0,0
5339,4,4,4,4,1650,1650,1650,1650
5587,0,0,0,0,103227,105462,109160,109859
18635,-1,-1,0,-1,780,390,390,780
14275,0,0,-2,-2,216194,222220,225648,-2
14083,-1,-1,-1,-1,14,1200,2987,-13
4623,-1,0,-1,-1,3962,1772,3608,1918
22017,0,0,2,0,20105,21419,22278,24423
2172,0,0,0,0,22954,11225,10669,13498
8407,-1,-1,0,-1,2521,-1000,12009,5627
23161,0,0,0,0,49581,35465,29732,29411
2212,0,0,0,0,416171,437749,460317,472621
10627,-1,0,0,0,33808,15275,17331,78340
12960,0,0,0,0,29823,25968,24823,22908
5338,0,0,0,0,45614,44187,29253,14199
7185,2,0,0,0,1374,2373,2182,2232
11116,0,0,0,0,167428,168827,148031,92943
8786,0,0,0,0,139862,125280,109278,94511
21921,0,0,-1,-1,47386,4807,3434,2386
22806,2,2,-1,2,5239,3434,4845,3048
14748,0,0,0,0,53986,47413,36527,28170
1935,-1,0,0,-2,1314,168,1080,1080
7537,-1,-1,-1,-2,2884,1706,2960,579
9206,-1,-1,-1,-1,768,786,1379,1885
20891,-2,-2,-2,-2,-354,-354,-354,-354
21019,0,0,0,0,8866,9844,9319,18202
23291,0,0,0,0,131221,128161,128884,124514
7576,0,0,0,0,166915,117351,115402,105844
2391,2,-2,-1,2,5265,5002,0,0
22760,2,3,3,3,2650,2650,2650,2650
16664,0,0,0,0,28628,29160,21075,17257
23452,0,0,0,-1,60707,59675,59690,59513
2008,-1,-2,-1,2,1960,1052,6730,1346
11042,0,0,-1,0,11023,9497,4273,0
18905,-1,-1,0,0,9626,11684,18144,57687
18398,0,0,0,0,25526,26527,27577,28528
818,-1,-1,-1,2,4101,507,3042,0
13891,-1,0,0,-1,1478,-3,12353,22633
16302,0,-2,-2,-1,19446,20650,0,0
1151,-1,0,-1,-1,396,590,2042,1646
20732,0,0,0,0,29287,29875,15028,5639
11267,2,2,2,2,16965,17398,18310,18611
3473,0,0,0,0,185070,182566,178604,181878
4203,0,0,0,2,1124,1206,1292,1778
4713,-1,0,0,-1,54809,-827,1188,792
1009,4,3,2,0,19785,24633,23961,23289
16519,0,0,0,0,25531,26301,27376,28359
17895,0,0,0,0,189605,191628,180604,181273
4778,-2,-2,-2,-2,-348,-738,-738,-1518
11814,2,3,2,0,45755,46725,49653,48571
18896,-2,-2,-2,-2,6731,0,0,0
11198,2,0,0,0,131139,132596,127906,86109
20121,0,0,0,0,117464,81625,81815,78927
17880,-2,-2,-2,-2,0,0,0,0
7289,-2,-2,-2,-2,20650,0,0,0
9729,-2,-2,-2,-2,1401,5201,3615,1963
13086,0,0,0,0,142132,142239,142140,142111
4481,-2,-1,2,2,-166,-482,-1114,880
3853,-1,-1,-1,-1,1058,1726,390,390
2517,0,0,0,0,47327,48765,49149,44073
6164,0,0,0,0,281600,281178,265549,244053
1362,-1,-2,-2,-2,14943,2888,0,0
16363,2,2,-2,-2,-10,2635,590,-9
11633,0,0,0,0,78429,81991,81688,100841
17160,2,0,0,0,170646,174134,167095,161573
7237,0,0,0,-1,6564,1333,21064,19969
18430,0,0,0,2,35845,36449,37858,38924
1070,2,2,0,0,32691,36344,36055,36163
14188,-1,-1,-1,-1,0,40529,3211,9795
5267,-1,-2,-2,-2,9360,9650,0,0
9410,-2,-2,-2,-2,8325,-4341,-15641,7059
4343,0,0,0,0,104546,105326,111987,112652
12433,4,4,4,4,1650,1650,1650,1650
23779,-2,-2,-2,-2,0,0,0,0
17630,0,0,0,0,35758,36664,30897,14693
865,0,0,0,0,43515,44557,45574,49022
4319,0,0,0,0,73784,73815,53032,29086
15195,0,-1,-1,0,16092,12352,-1618,-809
3208,-1,-1,-1,-1,13006,522,1790,7957
20080,0,0,0,0,44806,47050,49282,50159
12957,0,0,-2,-1,180765,64653,10388,3762
7102,-2,-2,-2,-2,1246,1845,471,471
4244,0,0,0,0,58592,52465,16937,15159
3056,-2,-2,-2,-2,360,0,0,0
13155,-2,-1,0,0,0,0,0,23374
11100,0,0,0,0,57287,12226,13962,14844
8989,2,2,2,0,767,9637,8256,14890
14110,-1,-1,0,-1,7965,3101,3126,7365
19993,0,0,-1,-1,626,1921,20740,21274
385,0,0,0,-2,22619,31429,27923,25280
29,-1,-1,-1,-1,650,3415,3416,2040
14044,0,-1,-1,-1,1103,16234,68813,4427
4859,0,0,0,2,22662,23306,21048,22332
21749,-1,-1,-1,-1,3639,396,396,396
8760,0,0,0,-1,9930,8176,6860,7000
5107,0,0,0,0,17962,17858,17972,16592
14787,0,0,0,0,19041,20232,21293,22040
