Ref.No,X1,X2,X3,X4,X5,X6,X7,Y
12918,210000,1,2,1,33,-2,-2,1
2854,390000,2,2,1,24,0,0,0
20605,110000,1,2,2,29,0,0,0
22778,140000,2,2,3,30,0,0,0
8744,240000,2,1,2,38,0,0,0
8883,230000,2,5,2,52,0,0,0
11787,50000,1,2,2,27,0,0,0
23762,180000,2,2,2,49,0,0,0
5825,50000,2,3,1,70,2,2,0
17343,120000,2,1,2,33,-1,-1,0
22950,190000,2,3,2,29,0,0,0
21382,680000,1,2,2,64,0,0,0
10137,50000,2,2,2,26,0,0,0
15665,150000,2,2,1,45,0,0,0
2446,200000,1,2,2,25,1,-2,1
2932,230000,2,1,2,27,1,2,0
10376,70000,2,1,2,24,0,0,0
22937,360000,2,2,1,44,1,2,0
16666,200000,1,2,1,45,-1,0,0
23347,240000,2,1,2,33,0,0,0
12835,40000,1,2,2,26,1,2,1
13458,260000,2,2,2,35,1,-2,0
11088,200000,1,3,1,34,0,0,0
4330,150000,2,2,2,24,1,-2,0
511,130000,1,2,1,31,-1,-1,0
23385,50000,2,2,1,44,1,2,1
18584,360000,2,3,1,27,0,0,0
21549,30000,2,2,2,22,2,2,0
674,30000,1,2,2,25,2,2,1
7383,180000,2,1,1,47,-1,-1,0
6041,20000,2,2,2,23,2,2,1
6664,180000,1,2,2,30,0,0,0
3391,20000,1,2,2,44,1,2,1
8138,140000,1,1,2,27,-2,-1,0
6666,150000,1,2,1,30,1,2,0
8788,320000,2,2,1,39,0,0,0
18020,130000,1,2,1,48,3,2,1
19434,180000,2,2,1,39,1,-2,1
18822,330000,2,1,2,26,2,0,1
9023,60000,2,3,1,51,1,-1,0
12527,100000,2,2,1,42,-1,0,1
17958,300000,1,2,1,39,-1,-1,0
6339,200000,2,3,2,53,-1,0,0
19277,110000,2,3,1,41,0,0,0
11109,210000,2,1,2,32,-1,2,0
13499,180000,2,3,1,41,2,2,1
4301,20000,1,3,1,51,-1,-1,1
10654,210000,2,2,2,26,0,0,0
13872,330000,1,1,1,53,1,-2,0
15721,210000,1,2,1,35,-1,-1,0
16532,50000,1,2,2,26,-1,0,0
7902,60000,2,2,1,29,2,2,1
21626,80000,2,2,2,24,0,0,0
22108,240000,2,2,1,28,2,2,1
16195,130000,2,3,1,36,0,0,0
23688,50000,2,2,1,50,2,2,1
2700,30000,1,2,1,36,1,3,0
11197,120000,2,2,2,28,-1,-1,0
15089,20000,1,2,1,37,3,2,0
694,70000,1,1,2,30,0,0,0
6460,180000,1,3,2,47,0,0,0
16712,20000,1,2,1,33,0,0,1
8875,60000,1,3,2,24,0,0,0
7137,150000,2,3,1,29,0,0,0
498,20000,1,2,2,23,0,0,0
13791,50000,1,2,1,37,0,0,0
21169,110000,1,2,1,45,0,0,1
9817,50000,2,2,2,53,0,0,0
15079,260000,1,2,1,32,0,0,0
7858,250000,2,1,2,31,1,-2,0
8876,140000,2,1,2,25,-1,-1,0
13235,130000,2,2,2,35,0,0,1
13239,20000,1,1,2,22,1,2,1
10048,260000,1,2,1,46,0,0,0
10938,500000,2,1,1,47,-2,-2,0
14250,150000,1,1,1,39,0,0,0
5428,50000,2,3,1,50,0,0,0
18596,20000,2,3,2,24,-1,-1,0
1496,170000,1,2,1,36,2,2,0
22427,250000,2,2,1,33,-1,-1,0
6889,80000,1,2,2,23,0,-1,0
19409,210000,2,2,1,36,1,2,1
15180,90000,2,2,2,28,2,2,1
6311,440000,2,1,1,33,-2,-2,0
4669,80000,1,2,2,42,0,0,0
21852,80000,2,5,2,27,0,0,0
10648,720000,2,1,1,45,0,0,0
17058,30000,2,3,2,22,2,2,1
21120,160000,1,1,1,40,0,0,1
3738,480000,1,1,1,44,0,0,0
11671,20000,1,2,1,31,0,0,0
11589,280000,1,2,2,30,-1,-1,0
9274,500000,1,2,2,28,0,0,0
21080,260000,1,2,1,34,0,0,1
713,360000,2,1,1,30,1,2,0
13857,170000,1,1,2,28,-2,-2,1
22609,260000,2,2,1,45,0,0,0
17798,50000,1,3,2,23,-1,-1,1
8728,30000,1,2,1,45,1,2,1
4396,50000,2,1,2,23,-1,-1,0
6485,210000,2,4,2,25,0,0,0
7080,120000,2,3,1,42,-1,-1,0
9205,160000,2,1,2,25,0,0,0
345,180000,2,1,2,26,0,0,0
5078,320000,2,2,1,29,-1,-1,1
23459,80000,2,2,1,44,-2,-2,0
886,70000,2,2,2,23,0,0,0
16733,240000,1,3,1,42,2,2,0
7655,30000,1,1,2,24,0,0,0
12333,360000,1,2,1,43,-2,-2,0
13768,50000,2,1,2,28,-1,-1,0
6468,200000,1,1,2,27,1,-1,0
12188,90000,2,2,2,23,-1,-1,0
19451,420000,2,1,2,27,0,0,0
9158,330000,2,2,1,45,0,0,0
10522,100000,1,2,1,51,3,4,1
11269,130000,2,1,2,26,-2,-2,0
3099,50000,2,3,1,50,0,0,0
21259,240000,1,1,1,50,-1,-1,0
4554,350000,2,2,1,32,-2,-2,0
7451,150000,2,3,2,32,0,0,1
1853,150000,2,1,2,33,0,0,0
22155,200000,2,2,1,30,-1,2,0
16590,50000,1,2,2,25,0,0,0
6940,50000,2,1,2,23,-1,-1,0
13530,90000,1,1,2,29,-1,-1,0
6662,190000,2,1,1,33,0,0,0
16040,200000,2,2,1,31,3,2,1
1771,360000,1,2,1,56,-1,-1,0
4225,100000,1,1,1,42,-1,2,1
20537,180000,1,2,2,26,0,0,0
1426,120000,1,1,2,27,-1,-1,0
6449,20000,2,2,2,22,0,0,0
16398,20000,2,3,1,42,0,0,0
9570,20000,1,2,1,38,0,0,0
6483,190000,1,2,2,26,0,0,0
10224,120000,1,2,2,32,0,0,0
1234,100000,2,2,1,40,-1,-1,0
15547,280000,1,1,1,47,-1,-1,0
10061,10000,2,1,1,37,0,0,0
17633,60000,2,2,2,30,0,0,0
8984,210000,2,1,2,33,-1,-1,1
17161,230000,2,2,2,27,0,0,0
2499,50000,1,3,1,36,0,0,1
5626,530000,2,1,2,39,0,0,0
10571,360000,2,1,1,40,-1,-1,0
6113,500000,1,1,2,28,-2,-2,0
14134,200000,1,1,2,60,-1,-1,0
22523,20000,2,2,1,34,2,2,0
10837,50000,1,2,2,44,0,0,0
8035,380000,2,2,2,31,0,0,0
19422,210000,2,2,1,35,-1,-1,1
13389,20000,1,3,1,45,-1,2,0
2645,170000,2,2,1,49,1,2,1
15190,90000,2,2,2,24,1,2,1
3073,210000,1,2,1,40,-1,-1,0
20178,60000,2,2,1,43,0,0,0
19745,460000,2,1,1,45,-1,-1,0
7730,190000,1,3,1,44,1,-1,0
170,50000,2,2,2,22,0,0,0
23067,320000,2,1,2,32,-1,0,0
13619,30000,1,2,2,29,0,0,0
296,200000,1,1,2,31,0,0,0
2742,90000,1,2,2,28,0,0,0
9430,400000,2,2,2,30,2,0,0
8973,80000,2,1,2,26,0,0,1
16207,220000,2,1,1,38,0,0,0
9973,300000,2,1,2,39,-1,-1,1
7217,80000,2,3,1,46,2,0,1
12070,80000,2,2,1,44,0,0,0
8205,150000,1,1,1,40,0,0,0
9495,100000,1,3,2,25,2,2,1
22975,210000,2,2,2,32,-2,-2,0
22453,50000,2,2,3,44,0,0,0
4266,500000,2,1,2,34,-1,0,0
4077,90000,1,2,1,37,1,2,0
12791,180000,1,2,1,44,-1,-1,0
19017,190000,2,2,1,36,0,0,0
20879,380000,1,3,1,39,0,0,0
22868,210000,2,3,1,34,-2,-2,0
11287,200000,2,3,1,42,0,0,0
14692,20000,1,2,2,28,2,2,1
1001,100000,1,2,1,29,0,0,0
4406,360000,1,2,2,28,-1,-1,0
10244,260000,1,2,2,30,-1,-1,0
21783,130000,2,1,2,25,0,0,0
9087,50000,1,2,1,36,0,0,0
11941,410000,1,1,2,37,0,0,0
1433,230000,1,2,2,32,2,2,1
7541,210000,2,2,2,33,0,0,0
5583,80000,1,2,1,34,0,0,0
5390,200000,2,1,2,35,0,0,0
1222,30000,2,1,2,24,-1,-1,0
16809,110000,1,2,1,38,0,0,0
392,280000,2,2,1,39,1,-1,1
1404,470000,1,1,2,33,-1,-1,0
8075,80000,2,2,2,30,0,0,0
5924,230000,2,1,2,33,-1,-1,0
17414,30000,2,2,2,47,2,2,1
11405,40000,1,1,2,24,0,0,0
18207,500000,1,1,2,48,1,-2,0
7165,320000,2,1,2,32,-2,-2,1
5102,140000,2,2,1,35,-1,-1,1
10001,260000,2,1,1,40,-2,-2,0
13748,150000,2,2,2,27,0,0,0
10494,30000,1,2,2,25,-2,-2,0
9341,30000,2,2,1,45,2,2,1
13840,200000,2,1,1,32,-1,2,1
4696,380000,1,2,1,58,0,0,0
16648,70000,1,3,1,40,0,0,0
23093,470000,2,2,2,33,-2,-2,1
16413,230000,2,2,1,42,-1,-1,0
21654,120000,2,1,2,27,-1,-1,0
7907,70000,2,2,2,22,0,0,0
10766,10000,1,2,2,23,2,0,0
7986,360000,2,1,2,32,-1,-1,0
20252,90000,2,3,1,54,-2,-2,1
18167,20000,1,2,2,35,0,0,0
4980,100000,2,1,1,35,0,0,0
13506,340000,1,3,2,38,-2,-2,0
9977,110000,2,1,2,32,1,-1,0
14441,50000,2,1,2,33,1,-2,0
5027,50000,1,2,1,25,0,0,0
2433,30000,2,2,1,34,2,2,1
1133,270000,1,1,1,44,3,3,0
6609,10000,2,2,2,22,0,0,0
10247,180000,1,2,1,35,0,0,0
18401,90000,2,2,2,23,0,0,0
15078,50000,1,6,1,45,0,0,0
6783,500000,1,1,1,32,1,1,0
16555,10000,1,1,2,30,3,2,1
4698,130000,1,2,2,28,2,2,1
3527,70000,1,2,1,42,0,0,0
9830,250000,1,1,2,56,-2,-2,0
10484,110000,1,3,1,43,-1,-1,0
7591,70000,2,2,2,23,0,0,0
8274,80000,1,1,2,28,0,0,0
10949,180000,1,3,1,39,0,0,1
192,60000,2,1,2,27,2,0,1
23676,340000,2,1,1,36,1,-1,0
2322,30000,2,2,1,39,-1,3,0
17046,20000,2,1,2,25,-1,-1,1
10358,190000,2,6,1,48,0,0,0
8688,50000,2,3,1,43,0,0,0
4601,30000,1,1,2,26,0,0,0
1784,80000,2,1,2,22,-1,-1,0
15423,500000,2,1,2,54,0,0,0
11877,180000,2,2,2,36,1,-2,0
20520,50000,1,1,2,26,0,0,0
12617,20000,1,1,2,23,0,0,0
13775,300000,2,1,2,25,1,-2,0
7410,80000,1,2,1,48,0,0,0
6603,50000,2,2,2,38,0,0,0
6028,110000,1,1,1,36,0,0,0
3196,20000,1,3,2,39,0,0,0
5725,50000,2,1,2,25,2,2,1
12849,30000,2,3,1,51,0,0,0
3616,390000,1,3,1,39,0,0,0
18657,90000,2,2,2,26,1,2,0
7323,360000,1,2,1,30,2,2,1
8353,300000,2,2,1,31,-1,-1,0
23472,100000,2,3,1,30,1,2,0
2604,340000,1,1,2,30,0,0,0
23102,290000,2,1,1,36,-2,-2,0
17384,340000,2,2,1,40,0,0,0
13107,360000,2,1,1,49,1,-2,0
5312,80000,1,2,1,46,0,0,0
17422,190000,2,2,1,31,1,-1,0
17965,20000,1,3,2,45,0,0,0
5677,160000,1,2,2,43,0,0,0
7641,230000,1,1,2,32,-2,-2,0
20635,80000,1,2,2,30,0,0,0
10007,170000,1,2,2,35,0,0,0
10500,420000,2,2,1,47,1,-2,0
11000,50000,1,1,2,23,0,0,0
4876,40000,2,3,1,41,1,2,0
7919,110000,1,1,2,25,0,0,0
9463,50000,1,2,1,36,2,2,1
5812,210000,2,1,1,34,0,0,0
5966,50000,2,2,1,32,0,0,0
11544,260000,1,1,1,36,0,0,1
12271,150000,1,1,1,42,-1,-1,0
15354,520000,2,1,1,46,1,2,0
13851,290000,2,1,1,52,-1,-1,0
22842,150000,2,3,1,34,0,0,0
2489,110000,2,2,1,33,2,2,1
2539,250000,2,1,1,42,0,0,0
14755,300000,2,1,1,29,0,0,0
894,320000,1,1,2,27,0,0,0
13557,200000,1,1,2,30,-2,-2,0
19323,60000,2,2,1,38,7,6,0
8348,360000,1,1,1,40,0,-1,0
65,130000,2,2,1,51,-1,-1,0
6271,50000,2,1,1,55,0,0,0
6973,230000,1,1,1,38,-1,-1,0
7468,460000,1,1,1,40,0,0,0
5845,180000,2,1,2,27,0,0,0
7546,80000,2,3,2,34,-2,-2,0
5972,80000,1,2,1,28,0,0,1
12487,200000,2,3,1,50,0,0,0
15999,60000,2,1,2,25,-1,2,1
1608,270000,2,1,1,37,-1,-1,1
11873,70000,2,1,2,48,0,0,0
8250,180000,1,1,2,38,0,0,1
22917,300000,2,1,1,35,-1,-1,0
22286,30000,2,3,1,29,1,2,1
562,360000,2,2,2,52,-2,-2,0
21308,20000,1,2,2,52,0,0,1
23155,180000,2,2,1,36,-2,-2,0
3193,150000,2,1,2,25,0,0,0
4589,50000,1,2,1,43,2,0,1
12139,50000,2,1,2,25,0,0,1
11918,90000,2,2,1,34,1,-1,0
11438,50000,2,2,1,24,0,0,0
11212,130000,1,2,2,26,2,2,1
4307,20000,2,2,2,24,0,0,0
18860,140000,2,2,2,28,0,0,0
12293,130000,2,2,2,26,0,0,1
20474,20000,1,3,2,27,0,0,0
13614,340000,1,1,2,25,-1,0,1
11549,60000,2,1,2,30,0,0,0
6404,100000,2,3,2,27,0,0,1
18639,80000,2,1,2,25,-1,-1,0
18734,50000,2,2,1,24,0,0,0
13203,50000,2,2,1,50,0,0,0
13169,210000,2,1,1,66,0,0,0
7032,200000,2,1,1,40,-1,-1,0
20699,80000,1,3,2,44,0,0,1
5946,270000,1,0,2,39,1,-1,0
15874,80000,2,1,2,29,0,0,0
5397,50000,1,3,1,39,-1,-1,0
22395,180000,2,2,2,30,0,0,0
5894,110000,2,3,1,38,0,0,0
22535,40000,2,1,1,40,-1,-1,1
20863,240000,1,2,1,45,0,0,0
12863,50000,1,3,1,43,0,0,0
23577,280000,2,1,1,39,-2,-2,0
3832,60000,1,2,2,28,0,0,0
17770,330000,2,1,1,53,0,0,0
4002,160000,2,1,1,29,-1,-1,1
6480,130000,1,2,1,40,-1,-1,0
22595,130000,2,2,1,41,0,0,0
12715,150000,1,4,1,41,0,0,0
22424,110000,2,2,2,33,0,0,1
8553,50000,2,3,1,30,-2,-2,0
11025,60000,2,2,1,23,2,2,0
21938,200000,2,1,2,27,-1,-1,0
8847,50000,2,1,2,22,2,2,1
19660,50000,2,2,1,33,1,2,1
10302,120000,2,2,1,39,0,0,0
5035,50000,2,1,2,23,0,0,1
8880,180000,2,2,1,26,-2,-2,0
19514,170000,2,1,2,27,0,0,0
13088,420000,2,1,2,29,0,0,0
23416,20000,2,2,1,46,4,3,1
6946,50000,1,2,2,25,0,-1,1
13750,130000,2,1,1,33,-1,2,0
21589,500000,2,1,2,37,-2,-2,0
3071,480000,2,3,1,39,-2,-2,0
11003,500000,2,2,1,37,0,0,0
8485,80000,1,3,1,55,0,0,0
23734,60000,2,3,1,60,0,0,0
14021,500000,2,1,1,39,-2,-2,1
14465,500000,2,3,1,36,0,0,0
4782,20000,2,3,1,30,-2,-2,0
38,60000,2,2,2,22,0,0,0
9601,80000,2,2,2,30,1,-2,0
23962,50000,1,2,2,25,0,0,1
4882,100000,2,1,2,27,0,0,0
9509,100000,2,2,1,45,-2,-2,0
1595,320000,2,3,2,29,-1,-1,0
16061,50000,2,3,1,47,0,0,0
2670,10000,1,5,1,43,-1,0,1
19466,30000,2,2,1,40,1,2,1
16013,300000,2,1,1,36,1,-2,0
9825,210000,1,2,1,46,-2,-2,0
14894,70000,2,2,1,32,1,2,0
3367,260000,2,2,2,26,0,0,0
1632,100000,2,1,1,43,-1,-1,0
1313,320000,1,2,2,32,0,0,0
7689,10000,1,2,2,47,-1,-1,1
17282,20000,2,3,2,39,0,0,1
21994,150000,2,1,2,26,0,0,0
3864,30000,1,2,2,39,1,2,1
7817,10000,2,3,1,51,1,2,0
14517,80000,1,2,1,43,0,0,0
13036,130000,1,2,1,45,-1,-1,1
2048,120000,2,1,2,25,0,0,0
4031,100000,2,2,2,26,0,0,0
19672,430000,2,2,1,37,0,0,0
21307,110000,1,2,1,51,0,0,0
2610,550000,1,2,1,47,0,0,0
13581,30000,1,2,1,33,0,0,0
18588,180000,2,1,2,28,0,0,0
6856,340000,2,1,2,43,1,-2,0
3932,120000,2,1,2,34,0,0,1
1689,20000,1,2,2,23,0,0,0
5680,50000,2,3,1,52,-2,-2,0
4385,140000,2,1,2,28,-1,0,0
22104,240000,2,2,1,29,0,0,0
2709,200000,1,1,2,26,0,0,0
5900,260000,2,2,1,43,1,-2,0
13946,200000,2,1,1,32,1,-2,0
9865,60000,2,1,2,25,0,0,0
2841,210000,2,2,2,32,-1,0,0
381,130000,2,2,2,29,0,0,0
11327,130000,2,1,2,29,-1,-1,0
15525,80000,1,2,2,36,0,0,0
2069,30000,1,3,1,50,0,0,1
1973,200000,1,2,1,41,0,0,0
1338,290000,2,1,2,31,-1,-1,0
5516,20000,2,2,2,56,0,0,1
15372,360000,2,1,1,30,1,-1,0
824,20000,2,1,2,22,0,0,0
3559,10000,2,2,2,23,-2,-2,0
16004,230000,2,2,1,37,0,0,0
17887,220000,1,1,2,28,0,0,0
11924,220000,1,1,2,32,0,0,0
16968,130000,1,2,2,57,-1,2,0
4508,30000,1,3,2,42,5,4,1
13051,20000,1,2,1,43,2,0,1
18224,360000,1,2,1,49,1,2,0
9704,10000,2,1,2,29,-1,-1,0
2440,120000,2,3,1,48,-2,-2,0
9919,100000,1,2,1,53,2,0,1
20090,30000,2,2,1,33,-1,-1,0
19608,190000,2,2,2,34,0,0,0
9265,10000,2,1,2,27,0,0,0
21622,130000,2,1,2,24,0,0,0
3212,40000,2,3,1,49,1,-2,0
13845,30000,2,2,2,25,0,0,0
2228,20000,2,2,1,24,-1,0,0
21094,430000,1,3,2,38,-2,-2,0
3517,310000,2,2,2,33,0,0,0
11496,320000,1,2,1,42,-2,-2,0
21794,50000,2,3,1,24,0,0,0
11536,320000,1,1,1,45,-2,-2,0
18643,90000,2,2,2,26,0,0,0
22464,120000,2,2,1,40,0,0,0
11202,480000,1,2,1,44,-2,-1,0
23169,60000,2,2,1,33,0,0,0
20719,50000,1,3,1,44,0,0,0
9027,20000,2,1,2,27,0,0,0
20970,360000,1,1,1,34,-2,-2,0
23632,350000,2,2,1,43,-2,-2,0
6875,10000,1,1,2,22,0,0,1
10221,60000,1,1,3,47,0,-1,0
10936,120000,2,2,2,23,0,0,0
3055,350000,1,1,1,60,1,-1,1
21918,50000,2,2,2,24,-1,0,0
11407,260000,2,2,2,29,-2,-2,0
11426,250000,2,2,1,40,1,2,0
8863,80000,2,2,2,22,0,0,0
11522,20000,2,2,1,42,0,0,0
22968,80000,2,2,1,31,0,0,1
2903,30000,2,2,2,33,0,0,1
15096,500000,1,1,3,38,-2,-2,1
20373,20000,1,2,2,22,1,2,0
17436,380000,2,1,1,44,0,0,0
20386,30000,1,3,2,23,1,2,0
2534,70000,2,2,2,23,0,0,0
3531,100000,2,3,1,24,-1,-1,0
13258,200000,1,1,2,36,1,-2,0
3180,500000,2,2,1,27,-2,-2,0
4897,390000,2,1,2,42,0,0,0
7161,60000,1,1,2,24,0,0,0
21674,60000,2,3,2,23,0,0,0
13778,50000,2,2,1,36,0,0,0
640,170000,1,2,2,31,0,0,0
22972,280000,2,2,2,27,0,0,0
19902,60000,2,2,1,45,0,0,0
19888,20000,2,1,1,47,0,0,1
13454,20000,1,2,2,29,0,0,0
2929,50000,1,1,2,27,0,0,0
15367,280000,2,1,2,29,0,0,0
8470,180000,2,2,1,37,0,0,1
2823,270000,2,1,1,45,0,0,0
7648,160000,1,2,1,57,-1,2,0
23666,40000,2,3,1,46,-1,-1,0
10914,170000,2,2,1,28,1,-2,0
22961,180000,2,2,1,41,-1,-1,0
17379,180000,2,2,1,36,0,0,0
11329,250000,1,1,2,30,0,0,0
10189,360000,1,3,1,41,-1,-1,1
7693,230000,1,2,1,45,2,2,0
2570,60000,2,3,1,59,0,0,0
21069,350000,1,1,1,37,-2,-2,0
19367,180000,2,3,1,43,-1,-1,0
4391,10000,2,2,2,21,0,0,1
11193,280000,1,2,2,45,0,0,0
18899,140000,2,5,2,28,0,0,1
4910,30000,1,2,2,30,2,0,1
12857,120000,2,1,2,27,-1,2,0
3618,390000,2,3,1,46,-2,-2,0
1111,110000,1,2,2,29,1,2,0
14600,90000,2,2,1,34,-2,-2,0
8410,120000,2,2,2,30,0,0,0
7226,150000,1,1,2,33,0,0,0
19439,20000,2,1,2,34,-2,-2,0
1990,50000,1,2,2,42,0,0,1
15409,50000,2,5,2,48,0,0,0
21747,20000,2,1,2,24,0,0,0
6017,30000,2,2,1,28,0,0,0
19193,200000,2,1,1,38,-2,-2,0
14290,500000,2,2,1,37,0,0,0
14925,280000,2,2,1,38,0,0,0
866,30000,2,2,1,46,0,0,0
13156,70000,1,1,2,50,0,0,0
8362,20000,1,2,1,32,0,0,1
23601,170000,2,2,1,40,-1,-1,0
19632,170000,2,1,1,41,0,0,0
1305,30000,1,2,2,25,0,0,0
17448,220000,2,2,2,47,0,0,0
21766,130000,2,1,2,25,1,-1,0
17121,150000,2,2,2,27,1,-2,0
22247,90000,2,2,2,25,0,-1,0
20062,390000,2,4,1,40,0,0,0
3030,210000,2,2,2,30,-1,0,0
11747,180000,1,1,2,33,0,0,0
20744,220000,1,1,1,39,0,0,0
15405,320000,2,3,1,51,-1,-1,0
860,20000,2,2,2,27,0,0,0
2525,20000,1,2,2,23,-1,0,0
18717,150000,2,2,2,26,-2,-2,0
18042,70000,1,2,2,40,1,2,0
6988,60000,2,2,2,50,0,0,0
950,160000,2,3,1,51,-1,2,0
23555,230000,2,3,2,48,-1,-1,1
8013,160000,1,1,1,55,0,0,0
15469,360000,1,1,1,37,-2,-2,1
8080,200000,1,1,2,29,-1,-1,0
12827,50000,2,3,1,59,1,2,0
4226,270000,2,2,1,35,-1,-1,0
17752,50000,2,3,1,61,-1,-1,0
12064,100000,1,2,2,31,0,0,0
14172,50000,1,2,3,35,0,0,1
15504,210000,1,3,1,47,-2,-2,1
15510,80000,1,2,2,43,0,0,0
14310,50000,2,1,2,22,-1,0,1
20617,50000,1,3,2,30,0,0,0
154,280000,2,2,1,56,0,0,0
11961,150000,2,2,2,42,0,0,0
5212,50000,1,2,2,23,2,2,0
18381,70000,2,2,2,22,2,0,0
8190,130000,2,2,2,25,-2,-2,1
17926,190000,1,2,1,38,0,0,0
250,50000,1,3,1,46,0,0,0
13464,90000,2,2,1,26,0,0,0
16854,80000,1,2,1,36,3,2,1
20835,270000,1,1,2,33,-1,-1,0
9492,280000,2,3,1,51,-2,-2,0
12707,390000,1,1,1,38,-1,-1,0
9824,50000,2,3,1,48,-1,-1,1
17212,20000,2,2,2,26,0,0,0
15600,90000,1,3,1,56,2,0,1
14582,130000,2,1,2,47,2,2,1
21878,140000,2,1,2,24,0,0,0
23147,290000,2,3,2,47,-1,-1,0
13246,280000,2,2,1,31,0,0,0
5019,90000,1,2,2,26,0,0,0
6201,30000,2,3,1,37,0,0,0
12513,140000,2,1,1,34,1,-2,0
114,100000,2,1,2,24,0,0,0
10423,200000,2,1,2,35,0,-1,0
13622,100000,1,3,2,37,0,0,0
6379,120000,1,1,2,34,1,2,1
2592,30000,2,2,2,22,1,2,0
22287,20000,2,2,1,30,1,-2,1
13459,130000,2,1,2,27,1,-2,1
6469,340000,2,5,1,27,0,0,0
23391,430000,2,1,1,37,-2,-2,1
817,70000,1,3,1,51,2,2,1
7612,80000,1,3,1,60,0,0,0
23307,20000,2,3,2,40,3,3,0
15614,120000,2,2,1,30,0,0,0
19576,210000,2,1,1,31,0,0,0
9553,80000,2,2,1,35,0,0,0
5770,360000,1,2,1,45,2,2,0
17918,90000,1,2,2,32,0,0,0
6254,80000,2,2,1,37,-1,-1,0
17243,120000,2,2,2,36,0,0,0
20048,180000,2,1,1,44,-2,-2,0
22742,80000,2,2,1,36,0,0,0
5514,80000,2,1,2,27,-1,-1,0
19864,260000,2,3,1,41,0,-1,1
9369,200000,2,1,1,55,0,0,1
11827,30000,1,2,2,25,2,2,0
14695,200000,2,2,2,30,-1,0,1
1052,270000,2,3,2,33,0,-1,0
14614,190000,2,1,2,39,0,0,0
22176,560000,2,2,1,28,-2,-2,0
14546,50000,1,2,2,23,0,0,0
2275,50000,1,2,2,29,0,0,0
5598,30000,2,2,1,52,0,0,1
7421,280000,2,2,2,31,1,-2,0
5665,50000,2,1,2,26,1,-2,0
1086,110000,2,2,1,43,0,0,0
11778,150000,1,2,2,31,-1,-1,0
3733,100000,2,2,1,43,-1,-1,0
12167,80000,2,1,2,28,0,0,0
13961,120000,1,2,1,38,1,2,0
162,50000,1,2,2,27,2,-1,0
9124,100000,2,2,1,38,2,2,1
18336,20000,2,2,2,22,2,2,1
10923,90000,1,2,1,32,0,0,0
5015,290000,2,1,1,38,1,-1,0
3660,230000,2,2,1,28,0,0,0
19081,210000,2,1,2,29,0,0,0
7367,80000,2,2,1,31,-2,-2,0
1056,20000,1,2,2,23,0,0,0
6106,50000,2,2,1,47,0,0,0
21864,150000,2,1,2,27,0,-1,0
18055,180000,1,2,1,43,0,0,0
3258,360000,1,2,1,65,1,-2,1
14153,190000,1,2,2,36,0,0,0
17848,250000,1,2,2,26,0,0,0
10863,50000,1,2,2,42,1,-2,0
14684,450000,2,1,1,29,0,0,0
9550,20000,1,3,2,22,1,2,0
11470,160000,2,2,1,30,0,0,0
21535,50000,2,2,2,23,0,0,0
10641,230000,2,3,1,50,1,-1,0
11664,50000,2,3,1,27,2,2,0
9784,120000,1,2,2,34,-1,-1,0
15489,200000,1,1,1,42,1,-1,1
2369,460000,2,2,1,33,0,0,0
12347,190000,2,1,2,28,2,2,1
9990,260000,2,2,1,28,0,0,0
3571,180000,2,1,2,35,0,0,0
17805,170000,1,2,2,27,0,0,0
12794,340000,1,1,1,37,-1,-1,0
23574,300000,2,2,1,39,-2,-2,0
13352,230000,2,1,2,27,0,0,0
7066,70000,2,1,2,25,0,0,0
8278,30000,1,2,2,25,0,0,1
94,160000,2,2,1,37,-1,-1,0
4968,50000,2,2,2,22,0,0,1
3165,50000,1,1,2,32,0,0,0
21062,300000,1,2,2,31,0,0,0
23502,60000,2,2,2,31,1,2,0
1181,300000,1,2,1,29,-1,-1,0
17344,170000,2,2,2,31,0,0,0
21134,220000,1,3,1,48,-2,-2,1
2141,60000,2,1,2,22,2,0,0
23629,230000,2,3,1,38,0,0,0
10593,80000,1,2,2,26,0,0,0
1035,60000,2,2,3,39,1,-2,0
18184,200000,1,1,1,45,-2,-2,0
18317,20000,2,2,1,29,0,0,1
2372,30000,2,2,2,23,-2,-2,0
1905,580000,1,2,1,37,0,0,0
21218,50000,1,2,2,37,2,2,1
5720,280000,1,1,1,49,-2,-2,0
6682,80000,2,2,1,28,0,0,0
15876,100000,2,1,2,22,1,2,1
10240,60000,1,2,2,24,0,0,0
17821,100000,1,2,2,25,0,0,0
7424,50000,1,2,1,51,0,-1,0
18731,50000,2,2,1,23,0,0,1
2972,50000,2,1,2,30,0,0,0
10968,80000,1,2,1,43,1,2,0
13232,20000,1,2,2,23,2,2,1
5143,60000,2,3,1,48,0,0,0
7120,100000,2,2,1,35,-1,-1,0
8926,20000,1,3,1,51,0,0,1
8846,360000,2,2,1,51,-1,-1,0
4527,270000,1,1,1,37,0,0,1
11322,400000,2,1,1,31,-1,-1,0
7989,200000,2,2,2,27,-2,-2,0
1087,410000,2,2,1,41,0,0,1
9746,80000,1,3,2,32,0,0,0
1323,360000,2,1,1,42,0,0,0
9188,30000,2,3,1,47,2,2,1
21334,500000,1,1,1,53,-2,-2,0
5681,220000,2,2,2,36,0,0,0
9514,350000,1,1,2,31,0,0,0
17702,360000,2,2,1,43,-1,-1,0
20102,230000,2,2,2,47,-2,-2,0
15740,80000,2,1,2,27,-1,-1,0
