Ref.No,X16,X17,X18,X19,X20,X21,X22,X23
9172,29178,0,0,1493,803,420,0,0
13465,0,1000,0,0,0,0,1000,0
16743,0,0,0,0,0,0,0,0
4831,80086,81759,3519,3027,2905,3000,3000,3100
10166,84737,94101,4000,3900,3200,3200,10800,0
16268,6843,2865,1500,2000,1000,518,1000,296
18171,0,0,0,0,0,0,0,0
6340,16338,2076,8290,9427,2240,16000,2076,833
22769,47317,48726,2500,3000,2292,1526,2000,2000
750,35229,34365,0,0,1000,0,0,3000
17332,19241,18794,1261,3300,1301,1641,0,860
23656,0,0,0,0,0,0,0,0
15947,0,0,0,0,0,0,0,0
11771,3645,4763,2703,10043,6065,3648,2003,1004
7947,20388,19915,0,0,0,0,0,994
7220,590,0,3941,399,690,590,0,1926
23415,33229,32171,0,4000,0,1500,2000,3000
3629,44710,46143,2000,2000,2000,2000,2000,2000
8842,0,0,3381,3384,3958,0,0,0
1114,26567,8435,80004,1500,12013,7000,2000,4000
18791,29426,29907,2000,2000,2000,1100,1088,1124
6107,0,0,0,0,0,0,0,0
5325,0,0,0,0,0,0,0,0
20516,416,416,416,1005,1416,416,416,0
22956,196082,189064,13503,15031,7011,7010,7013,7015
3610,12056,10032,69220,3095,5000,2000,10058,23219
9527,-5,-5,1135,1952,13375,5,0,0
23052,3598,3598,170,0,5773,3598,3598,6208
6683,13308,13985,0,1212,466,485,900,1000
5139,27918,37186,3000,3000,5000,3000,10000,4000
12277,8142,9547,12556,29020,78178,8572,9590,151945
6630,21704,21205,1700,0,2000,760,0,2000
23232,2907,3122,4031,6045,4247,2907,3122,12419
19797,0,0,0,2454,218000,0,0,179999
2852,11354,11022,0,1200,375,1000,0,1000
11232,14180,15307,3000,2000,3000,3000,2000,5000
3342,1550,98426,2000,0,150,1550,106155,3500
17097,64209,59482,2900,3000,2190,2201,2181,2413
18237,27197,26528,3099,3000,5005,2000,4001,3016
219,63818,63208,4000,5000,3000,3000,3000,8954
6668,39319,36082,0,3000,0,3007,7,3119
8003,62063,14122,14187,56717,81414,62063,14122,25417
12056,1577,21220,6302,4719,1577,1577,21220,10744
13765,14447,15549,1500,1500,1500,1500,1500,1500
8120,0,0,20995,91269,56,0,0,0
19584,12918,12375,3000,2000,29079,1066,1000,1000
22948,112124,114885,4500,5800,4300,5000,4500,4500
8311,24722,9862,2000,2000,1000,1000,661,1000
4318,14793,404,1694,1200,8697,2000,1000,2759
17061,20088,19733,1500,1000,831,20500,1000,1100
10319,4080,11036,7091,1555,37708,303,7500,0
20890,0,0,0,0,0,0,0,0
3725,0,0,0,0,0,0,0,0
17286,430,1520,1500,0,0,430,1520,730
15670,-3,3677,0,1865,0,0,3680,0
15745,32477,32477,0,2145,1400,1000,0,30305
12831,6076,9610,7638,21511,6421,6106,9657,5731
14475,47693,49018,5426,4244,1837,1713,2100,2020
7346,0,265,5041,0,6475,0,265,5099
19000,77084,80572,6577,0,5816,0,5364,0
6088,96967,99016,4841,4300,3300,3361,3500,3206
19201,19525,18646,2000,2000,2000,4000,0,1000
13353,12448,12895,1188,1499,436,452,654,455
5999,122537,109504,7100,5354,4363,4816,4381,3330
6221,1320,780,836,390,150,1560,0,0
15025,19874,19248,0,3000,2000,1000,2000,0
19743,8418,8440,0,1283,1135,447,306,307
12645,20541,19234,1500,1300,1505,1000,1000,2000
4064,0,0,0,0,0,0,0,0
4272,4176,0,2000,1000,188,2538,0,0
11229,72955,-18,1867,1023,641,73319,0,150
17953,19602,18462,1374,1418,1295,677,669,686
5415,177340,180506,7665,6497,5555,5027,5065,5361
8720,64976,66309,4000,2276,2377,5000,2411,2384
11854,22960,0,0,361560,22960,0,0,0
18374,390,780,78000,3647,0,0,780,0
8780,25233,23504,0,0,23707,2000,3391,4217
20011,143879,125004,17580,0,7193,3500,4881,3679
4457,0,476,0,0,0,0,476,288
12177,47440,50426,2100,0,3500,0,3758,5
7279,97648,99737,3820,50001,3569,3529,3697,5229
20266,53389,55519,1790,2000,3000,2000,3000,2041
1609,10078,4635,42016,1397,347,250,145,94
9311,2593,0,3000,512,2000,2473,0,947
5821,0,0,0,0,0,0,0,0
16494,48089,44789,2926,2550,1848,6084,38,4
3288,13036,15019,1300,1500,0,0,2200,0
18295,780,0,780,0,580,200,0,0
11645,25189,19766,1618,1533,1038,852,765,627
4414,66597,57361,5000,5007,5000,5000,5000,2000
23390,22347,12572,6654,1476,10002,447,251,16338
17784,1443,1443,1443,1443,1443,1443,1443,1443
23582,4750,-10,1700,1090,1000,1000,0,0
4118,2050,1197,3229,6191,2782,2055,1200,1710
11980,20304,20119,2098,1303,698,719,716,833
2507,64877,66230,2213,2300,2300,2400,2431,8700
20591,2413,1301,3066,3555,17175,2435,1307,5839
1671,14528,15544,3036,6000,1000,2000,2500,3000
17269,16179,16915,55,4500,800,582,1000,634
5052,-780,780,1031,650,0,0,1560,150
22053,20638,18803,1000,2000,1000,1000,1000,1000
23493,3720,0,1560,1046,1000,1000,0,0
14050,0,0,5220,0,0,0,0,0
5407,40930,40146,2200,2000,2000,2000,3000,3000
6400,21987,22452,1406,1366,1000,1000,980,1000
12247,11030,158,3297,5939,158,11030,158,158
325,100123,100738,10000,7000,10000,10000,10000,10000
1504,17147,16609,2000,1120,1300,17147,1000,1000
13494,29683,30277,2200,2000,1100,1000,980,1012
18831,86283,87345,4012,4000,5000,3000,3300,3010
3109,207688,198955,10500,9150,7500,8000,7500,7100
2344,80540,67069,3006,2641,2827,2671,2611,2417
11226,10702,10392,0,0,3000,0,500,1000
16804,74943,76996,3800,3300,4000,2600,3000,3000
3358,35657,27014,1754,2900,0,1265,832,500
14790,6188,4048,12667,1055,184,182,153,100
11733,8535,8713,1142,2000,758,0,313,1000
15266,145270,141874,30500,25000,10000,5000,5000,18000
13869,0,0,0,0,0,0,0,0
22137,4973,1000,1055,8090,5549,4973,1000,1000
14144,9412,1038,2025,2062,2016,1022,1388,19000
8885,18418,18601,11340,1300,641,751,573,476
826,0,0,7042,2986,0,0,0,0
8517,29902,30683,1749,1479,1049,1080,1280,1330
23811,790,2009,1086,7041,12208,1109,2009,1077
21285,43517,46821,1634,2038,4685,0,3982,0
23496,26877,26493,4100,4073,0,1600,0,1100
13988,47233,50224,0,3600,0,3000,5001,2000
14543,32185,32900,1500,3100,1300,1300,1400,1300
12782,391,1487,5790,46915,80871,391,1497,10194
9913,46141,46305,4000,3000,4000,4000,3000,3000
7619,0,0,8436,2270,0,0,0,0
18708,26875,23338,0,1970,1827,1044,993,1999
11185,92101,60389,0,7100,5500,3500,3000,30000
6014,28267,28925,1802,1802,1358,1100,1151,1568
19636,17161,14585,19697,2270,4,17161,7030,0
23049,287892,276902,11500,11129,10300,11098,11200,12000
9212,13860,12215,0,2907,13863,13869,12216,29171
22225,97129,98016,8901,0,3401,3509,3671,3240
9376,20492,20365,3000,2300,715,1000,878,1000
2514,0,0,0,0,0,0,0,0
6184,20952,15562,1764,4120,535,20990,2506,500
22073,127839,128714,4574,4737,5753,5000,4330,4341
17720,386,193,193,386,386,0,0,536
15365,1243,-6,0,0,12603,1250,0,420
10220,21760,6398,1818,1400,472,435,128,25518
16166,12774,13038,3090,1176,1500,2000,609,478
5726,240,2010,12611,0,3100,240,2010,212
19254,21317,9736,2020,5000,3011,1500,1000,1000
13216,72444,69685,3500,3000,2500,2500,2500,2500
5341,29195,28675,3500,3500,1205,1200,1100,1018
17039,27916,30333,3000,2000,1800,2000,3000,2500
6734,19260,20028,1400,1200,1000,6000,1000,5000
12876,0,0,0,390,780,0,0,0
20111,300,728,0,0,365,0,578,198
9,11793,3719,3329,0,432,1000,1000,1000
19744,92192,90772,1866,1762,1827,53248,3293,3314
5460,193712,80601,68536,47427,48846,193712,80601,11166
7141,80533,77479,3730,3033,2676,2796,2806,2379
183,108834,70064,70010,30357,30000,20000,52183,20000
16405,0,0,0,500,0,0,0,0
7860,19500,0,2000,1000,0,6600,0,0
23118,26668,28195,1406,1838,1400,1000,2342,1000
14576,800,0,0,1003,1804,202,0,50000
23422,53786,52791,2177,2216,1879,1563,2000,1539
841,26551,27109,2000,2201,2000,1000,1000,2000
3188,0,0,0,0,0,0,0,0
12626,49432,34814,3263,5114,1613,1402,3055,7043
2262,46262,47823,1800,2000,1700,1683,3500,1500
7374,0,0,0,0,0,0,0,0
17305,156189,144318,13010,11430,6900,5320,5232,4980
15387,8800,9300,1200,1208,1000,176,500,0
15281,85093,86870,3190,4195,4300,5000,3196,3231
11250,0,5659,0,0,0,0,5659,0
8299,26319,27738,1507,2172,1523,0,2000,2000
23934,780,2130,1072,1000,0,1560,2130,3680
9331,234221,238960,9510,8160,8364,8493,8625,8737
6607,117031,112857,4500,4000,4000,4200,8790,4200
22777,117873,79782,11000,9800,6000,4088,3000,3000
1644,0,0,0,0,0,0,0,0
15428,2500,0,0,0,0,0,0,0
6995,320407,328827,16195,15282,15164,12005,15000,10507
19150,22175,21680,2000,0,1339,2493,0,792
1606,0,16708,0,0,0,0,16708,2000
16757,116315,106541,10810,4746,4241,3275,3265,2865
4747,50644,51662,3000,2000,0,3000,2000,3000
18294,0,0,0,1638,0,0,0,0
2466,116766,95961,0,0,0,2335,102075,0
23831,750,4003,10392,11586,6013,750,4003,5000
20144,164296,72084,100000,12384,100000,50000,20000,52500
4384,5758,18091,6491,37433,0,5758,18000,1000
2594,0,0,0,0,0,0,0,11135
23697,0,0,0,0,0,0,0,0
12999,0,2250,2000,4880,0,0,2250,0
22548,0,0,0,3240,1943,0,0,0
6842,3231,909,2914,1406,2735,3241,913,0
1672,0,0,2477,2904,0,0,0,0
17837,102220,107970,5500,6600,3700,0,7500,0
22499,0,0,0,0,0,0,0,0
5363,23782,16816,6010,5008,3013,5035,5001,5002
18848,51049,81018,2400,2200,3000,3000,31018,3000
979,6794,5487,1126,4081,240,504,169,62
14084,246081,250971,8773,10561,8629,8934,8984,9306
3260,17484,-1216,2000,1500,607,1360,1300,20538
7796,19120,11461,20015,1670,0,19120,11461,18038
3262,350,200,4991,0,20000,350,0,16115
1795,776,776,1616,776,776,776,776,776
19305,3029,800,7005,3239,0,0,0,0
19892,5814,965,495,502,950,5820,965,1028
23211,99578,104412,4600,0,8500,0,7700,3900
17860,45302,49646,3069,2500,2000,2000,5012,2000
5636,76501,64763,5000,5000,3000,4000,5000,5000
16916,40472,41320,1608,1647,1657,1440,1496,1518
21309,11170,380,2400,1833,1100,2300,0,400
7525,199,0,511,10069,186,199,0,0
17603,55468,53266,2589,2511,2254,2000,2000,1766
2480,104337,106886,6000,4000,4000,4000,4300,3600
5647,905,0,1216,1000,32,905,0,0
5744,0,2030,2313,0,0,1449,2030,1280
21781,0,0,1340,1000,0,0,0,0
19131,19933,21454,2000,0,4000,0,2000,0
889,14669,14422,1454,1384,407,673,0,102
19709,135246,130436,5000,7000,6500,5000,5000,5000
7199,16130,17011,1249,1260,570,436,1150,1000
19627,21060,16893,5000,5137,2189,2007,1009,655
17098,18101,27036,7200,3200,1200,1000,25000,2000
15785,45099,45116,0,2120,2810,1000,2083,1500
21109,19162,0,1500,2000,1200,413,0,0
14966,0,0,3000,1000,0,0,0,0
428,199,199,199,199,398,0,199,398
20369,0,0,0,0,0,0,0,0
164,155997,160220,17994,0,5469,5656,6811,3920
7215,0,0,0,0,0,0,0,0
23653,-245,-245,1575,11000,0,0,0,5100
5776,16253,15773,1600,3019,900,600,369,2471
17452,30103,3752,3100,1600,94540,1124,100,3091
6971,92539,94292,3540,485,13052,92539,3160,1910
11844,15569,9819,2000,5000,10000,5000,602,10000
3284,98474,98835,3340,3401,3420,3797,3476,2818
701,1524,0,8235,0,0,1524,0,385
10146,7879,13928,1,30001,2128,3009,8006,1028
11313,80339,77214,6047,5016,10055,2513,3009,14542
14230,12895,12833,2000,2000,2000,1000,1000,600
6565,58792,56130,2580,2557,2500,4500,0,2000
17142,132746,57989,6074,6037,4646,4230,1941,2151
19383,1252,626,0,1252,1252,0,626,0
12286,111141,110854,4316,4120,4001,4173,4103,3888
8232,11990,0,0,0,8780,11990,0,0
20653,11444,10975,0,0,0,1700,0,0
8006,186841,189010,8017,8117,14044,5410,5855,5254
2185,-1000,0,3000,220,780,0,1000,0
21206,25402,21514,35749,3016,1201,601,2002,1020
8264,396,391,1365,8722,72,0,391,1406
22335,17305,22499,1097,3716,5000,5000,5668,7000
8471,16197,16583,0,1150,1400,0,800,0
21005,74448,72928,3000,4005,2500,10000,0,5000
11997,2912,14231,36,0,24863,2912,14231,6976
19445,29789,29967,0,2000,1500,1000,2000,0
15555,45338,51646,1214,3109,4904,45338,7570,11729
13847,16569,16744,1250,1900,600,747,599,775
9686,13030,9507,8389,5000,3450,13030,9507,19794
12976,29493,29776,1790,1760,1200,1500,1367,1000
2381,88060,93394,4000,4000,3400,3400,7000,3450
9837,78430,78120,86367,2846,2755,2838,2808,2740
11863,104492,109818,3279,6428,13669,3816,8048,3501
11881,139660,145455,10000,95000,4552,15002,8000,0
22657,333278,340791,12000,14000,12000,13000,13000,13000
9262,29350,28164,2253,1888,1200,3782,1160,976
21118,5988,342,1610,1088,7870,5988,342,7159
9944,165800,158671,8113,6395,10000,6160,5772,5854
21519,88708,93474,6000,4000,4507,2983,6000,4800
5203,23960,24530,700,1546,1400,0,900,0
11995,26141,26823,5000,5000,0,0,1115,2500
2902,800,325,1000,0,0,1000,0,650
6587,16708,24047,1815,22674,95,16790,24283,17387
9992,0,0,0,0,0,0,0,0
16599,6056,2852,0,1176,1000,121,57,5507
21559,29914,29406,3093,2594,4512,0,1070,1065
15931,0,0,1062,8805,3087,0,0,3240
1196,336,790,666,403,1650,336,790,1141
19999,0,620,3000,2306,2610,0,620,0
4476,196884,199267,6600,8000,7000,11000,7181,7236
5055,0,596,0,6372,1957,0,596,789
3714,16427,19053,0,3000,2000,0,3000,2000
13950,10052,9635,3258,0,0,357,400,300
3234,27883,29334,2074,0,2304,0,2400,0
5521,19229,19026,1328,1298,678,687,691,700
20616,14453,16518,14547,1500,1542,1456,3521,1881
9589,18367,33081,15027,0,16638,2000,15081,0
12001,46929,69521,0,316,16885,54629,77046,4499
6803,152632,155935,7000,4900,15000,10000,6000,6500
11932,36658,42332,2944,11768,52592,0,42332,27435
6512,-3,4540,0,780,387,0,4543,1386
4524,1416,1416,1110,1416,1416,1416,1416,5723
1329,111382,112458,5600,5600,4500,4200,4500,4500
11711,6908,6438,2620,0,310,400,0,1435
18279,47727,49315,1800,2000,2000,1500,2500,0
22297,51337,53349,3000,4000,2500,2500,3000,2800
2630,15525,7422,0,1542,1024,1000,7422,281
2135,73090,74490,3400,3000,2600,2600,2700,2800
18228,55151,55873,4388,2000,0,4212,2126,0
17738,7651,7811,2150,1500,0,274,283,436
5161,5195,290,6405,99,22480,0,580,36753
21847,26397,26557,2267,2034,1500,1467,1267,1767
17226,32372,31202,32192,1608,2301,2379,2202,2688
20240,250337,255277,10000,8000,12000,50000,28000,60000
7177,317349,314212,14000,12000,12000,12000,12000,12000
13571,914,930,1000,900,0,182,16,0
16727,0,0,0,1027,0,0,0,0
18737,52175,53337,0,1828,1900,1900,2000,4300
444,117213,124793,5704,5930,4000,4003,10033,4400
14165,111841,111716,4500,6000,5102,5000,5000,4000
20938,28005,22011,1429,2950,0,792,633,434
21732,17366,16971,5865,6091,5537,17366,16971,2785
12400,700,3688,2951,596,1520,700,3688,2803
12885,-18,-18,0,1200,0,0,0,0
21091,5353,5401,316,4919,1000,110,1025,2684
2448,47535,45994,0,42000,1600,1500,2000,2000
11469,671,8067,949,1938,81,671,8067,1513
15226,88261,90029,7500,7300,0,3300,3300,0
16656,10637,10916,2000,3000,1500,527,600,1000
22283,70166,71377,2400,2496,2429,2599,2827,2050
4642,19992,20054,2212,2503,693,1000,1000,1000
19805,-3237,-5459,1518,1000,0,0,0,0
3063,12836,13828,1158,1181,1500,836,1200,2000
6126,11762,4209,10523,4790,4736,55762,4209,22815
1482,0,0,1099,1000,120,0,0,0
6240,100528,102748,4000,5000,4000,4000,4091,6169
4418,1619,3795,1600,1000,0,1619,3795,954
439,21399,20859,2500,3008,1000,761,800,704
16169,2887,2887,3102,3087,2887,2887,2887,3103
16023,99232,102620,9604,53459,4000,4000,5000,4000
728,-387,113,2582,0,0,0,500,2515
11080,83097,1308,4000,10200,2100,2850,0,72375
8899,19775,20325,0,1280,662,837,1000,1120
8236,253338,249107,10000,8507,17215,11000,0,12000
12865,18640,18956,1275,1279,635,657,669,668
3810,7613,3356,1833,1378,1328,195,269,56
10225,6845,5789,1458,1230,250,800,0,300
9401,16886,27476,2550,1636,1000,1000,1000,1000
16930,29425,28013,3762,3000,2000,1000,1000,1500
17443,85884,87764,5000,5000,3600,3200,4000,3000
11715,0,0,1000,0,103,0,0,0
2338,9998,1328,8435,5955,10371,0,1332,0
14651,776,1359,380,1552,0,776,1359,20302
21683,7193,9006,2012,2000,2290,1005,4078,713
5214,807,4966,5757,1820,2308,807,4966,3240
12618,60084,59920,3626,3862,2056,2200,2130,2213
11797,336,527,619,643,528,337,529,696
6816,0,0,0,0,0,0,0,0
13345,390,390,390,390,390,390,390,390
16187,3872,2,759,0,0,4356,0,3200
13826,1344,881,258,0,0,1344,929,599
7957,0,0,780,0,0,0,0,0
15055,183417,185608,6500,8000,9000,7000,8000,8000
23844,111187,111414,5025,5962,4878,4100,4200,4003
22392,215882,214320,7991,9000,8000,16000,2000,6200
22857,152060,151470,7000,7000,7000,5200,5500,6300
5645,159110,135658,1054,177080,4425,5666,4825,100225
12085,28607,27997,1378,1406,3000,3000,0,923
741,81862,84237,4380,3000,3000,3000,4000,4500
18624,100,550,3700,3011,550,100,1000,736
9807,133835,132587,6600,6000,6000,6000,5000,6000
12984,14620,17376,2081,1196,1000,2000,3000,5000
467,167743,165300,8909,7500,9000,6729,6000,7009
8466,47938,48904,2081,2068,1833,1889,1915,1879
7097,703,990,0,0,1467,703,990,3200
4841,29215,28963,1500,0,1016,1046,1129,869
4186,625,514,0,0,0,625,514,3
9264,60576,42784,1500,63853,1500,2062,0,7222
13686,13237,303512,1755,2988,11645,13237,303512,0
11107,780,0,800,0,0,0,0,0
13604,24384,15855,4000,1555,631,769,317,0
10185,385813,365587,15353,14219,15022,29000,0,27000
6987,1475,1289,1286,1047,0,3000,0,0
11298,1730,0,11763,0,2855,1730,0,11150
18711,137586,141191,5200,11700,0,10000,12500,0
23623,0,0,0,0,0,0,0,0
542,0,318,0,0,0,0,318,0
10896,329476,338557,15868,12371,26454,8510,11039,5390
11662,20100,19629,1300,2272,0,1900,0,1000
23882,2398,3338,1709,919,47545,2398,5178,12448
13542,29298,30111,1500,2803,0,1000,1300,1200
16978,28511,30952,0,0,2800,0,2900,0
13835,86846,88069,4600,4871,3500,3500,3500,3100
1846,0,0,3450,0,0,0,0,0
8569,2378,5946,6758,4028,3576,2378,5946,1489
16920,40806,41357,2000,2000,4086,0,1500,1000
10679,5030,2990,1187,1000,4000,1000,3020,0
14515,9469,10191,1400,1300,350,500,1650,0
6985,10522,9150,1045,1028,11052,311,183,0
16836,810,0,17328,388,779,814,0,0
23061,1770,3384,1051,3722,0,1770,3384,206
475,0,5930,2682,0,6440,0,5930,5120
10396,97763,99102,0,3400,3383,4380,4300,2497
16924,11193,10575,1290,1321,1460,1213,1,357
23691,0,4487,0,3609,4053,0,4487,638
3374,-33,-33,0,0,0,0,0,0
2112,700,860,0,0,0,700,860,2420
7241,5827,1118,2092,4631,3007,5827,1200,1030
10513,135309,135165,6130,27,4610,5000,5000,3760
628,660,660,660,660,660,660,660,660
2747,55501,54840,6611,1,3000,2504,2000,2200
21362,16958,17685,1724,2000,1300,1000,1000,792
16597,0,0,0,0,0,0,0,0
12854,11225,36770,0,18261,0,0,40270,0
20792,183601,187003,11021,12041,8028,7001,5454,6001
3252,6939,4509,2900,1035,500,508,410,0
21598,3992,8893,1386,4000,198,3992,5000,40000
8749,137015,136581,5420,6500,5000,5200,5100,5000
18058,8638,8851,2500,1200,0,500,500,500
8919,74108,67036,5020,4005,2800,3300,3000,2700
14896,82694,65983,6011,5012,2000,2300,2400,1500
6909,1782,23173,39,33500,0,0,25000,0
7778,124489,114110,4728,4700,4210,4455,4109,4000
6146,101891,98173,11000,3700,0,7500,0,3800
16976,30042,28436,1701,1600,1500,1095,1500,2000
17437,19426,19857,2116,2320,1300,1000,700,600
7052,0,0,0,0,2280,0,0,0
10719,0,0,0,0,0,0,0,0
6893,2866,1414,3011,747,4164,2874,1418,2148
8444,9545,9586,1294,1150,480,500,348,402
23117,132142,118084,4775,6579,4734,4368,4183,4227
2752,0,0,0,0,0,0,0,0
12616,38674,30784,13871,74000,882,124264,14692,8640
15878,0,0,0,0,0,0,0,0
22193,0,0,3725,2364,2398,0,0,17324
14917,79277,78723,4000,6000,6000,7000,5000,5000
21748,15352,10452,239,29615,22135,15352,10452,4623
14645,19331,17176,3150,0,800,850,660,650
2766,17840,20376,2000,3000,3000,3000,3000,3003
10071,0,6232,7690,0,0,0,6232,158
20598,41298,0,15000,3068,2410,0,0,0
6182,33247,34118,0,2525,0,1206,1423,3400
9276,1924,10057,1964,11337,6591,1933,10072,33
8200,-8074,108493,5022,4014,113,6423,120000,15000
7407,0,0,1850,0,0,0,0,0
10944,142521,143736,5300,4931,4966,5000,4771,4354
10381,0,69,0,0,0,0,69,500
19161,21034,1026,3751,4366,5602,21034,1026,1026
13057,29355,29913,1500,1800,1200,1300,1200,600
11920,-959,-959,0,0,0,0,0,0
15018,11826,13242,3000,1000,3000,1000,2000,1000
5262,0,4331,1161,1000,5254,4166,8497,4679
18291,15252,14021,2867,2000,2000,0,1500,1353
22918,12792,20981,2000,2000,2000,8000,10000,10000
17631,41630,51983,4000,4000,20003,3027,20006,10056
22162,0,1500,227,0,0,0,1500,1606
603,18015,12930,1323,1196,544,563,629,361
16090,0,0,2000,0,0,0,0,0
14837,2722,0,183,1699,0,2722,0,1041
17081,14655,17133,1144,3000,3000,2000,3000,2000
4753,14717,16159,0,5000,2000,0,2000,0
21240,91010,70045,16025,14407,3512,3506,2512,125020
21565,74021,75675,0,6507,0,5260,3000,4584
7708,11011,7755,2248,1500,757,0,430,1000
14507,9856,10285,1160,1139,1241,345,580,180
611,13580,33150,1006,32906,18900,13580,33150,0
23532,984,134,10221,1356,0,984,134,81
13152,152219,149618,6500,5600,0,12000,0,11800
7733,4768,5685,1000,2000,1000,1000,1000,1000
1406,14020,1230,10017,22456,0,0,1230,0
15114,0,0,0,0,0,0,0,0
20032,203445,203585,11,10949,9419,7461,7601,7501
14844,0,0,0,0,0,0,0,0
17484,27308,27539,0,4800,0,1200,1200,1400
14885,506,499,513,1531,0,0,499,0
16246,2296,4315,2000,2296,2296,2342,4315,2796
16142,75527,77171,0,3400,5800,2900,3000,3100
22629,19505,19964,0,0,1400,390,459,241
7914,630,2436,4844,3326,3287,630,2436,1882
4056,95301,96653,3280,4270,3500,3606,3500,3550
15671,81195,47338,0,143200,5200,2352,2000,2000
14559,5524,5529,2000,2150,1000,2500,1000,1000
18181,2666,588,8187,1571,4965,2679,590,529
17458,-2206,-2206,2145,3721,2839,1303,0,0
12640,289398,274590,19295,18694,12271,9699,9420,8818
1104,3486,5390,6876,240,683,3486,5390,1200
13771,4203,3044,864,1198,6081,4203,3044,0
15641,9058,5035,2000,5020,2000,3000,1000,464
19490,146312,149133,13600,6000,3000,8500,5300,300
1511,168199,160769,7900,6112,6000,6000,5838,5900
7679,34396,34938,2500,3000,3000,2000,3000,3000
12713,9290,4209,0,1000,3000,0,5000,3780
12434,0,0,505,368,0,0,0,0
22651,84268,80762,3424,3317,3023,2937,2931,3022
22924,6196,45045,26000,11725,15406,6903,45045,10000
12655,57509,58715,2056,2100,2100,2076,2400,2100
14601,29527,30480,1734,0,1148,1034,2667,0
9321,98484,100319,4303,4200,3500,3700,3600,3800
6159,37843,38632,4000,3000,1341,1359,1403,1352
16428,0,706,0,0,0,0,706,18115
19840,22287,22778,1000,3321,0,1000,1000,1001
12124,41563,36779,0,3507,2000,2500,2000,1500
4694,30081,29380,2500,3108,2000,1048,1095,940
16755,-800,0,1500,5017,0,0,800,0
9204,9661,9854,2283,2400,9463,350,353,365
9458,5100,2350,8040,2000,0,5100,0,2792
7351,16612,21373,18832,24099,5320,16612,21373,44729
16574,17710,18079,2536,2454,1588,780,803,673
7223,14998,679,1376,852,14998,0,683,4902
16271,140738,141830,180040,8200,9607,5103,5237,5000
17363,8385,7862,3000,1200,1800,0,1600,0
9481,10180,7680,4190,25690,0,10180,7680,0
9322,308074,400050,26000,20000,106700,50000,100000,200000
13014,8160,657,0,40,0,8200,657,3
